name,highway,segments,length_km,predicted_risk,risk_low,risk_high,priority_score,severity,prevented_incidents_min,prevented_incidents_max,recommended_action,reported_crime
['East Hartwell Lane'],residential,4,0.355875958496375,58.275000000000006,5.577075279869179,6.90365451378144,0,high,0,0,add_lighting_and_booth,40.0
['East Harold Street'],residential,8,0.8196588254321364,48.5,4.304734471880094,5.677854976424026,0,moderate,0,0,add_lighting_and_booth,230.0
['Carey Plaza'],residential,1,0.1132753530808395,15.5,1.552486958472599,2.2166198529322867,0,low,0,0,add_lighting,1.0
['Carey Place'],residential,2,0.159941845585724,22.3,2.153687962196508,2.6971494908082994,0,low,0,0,add_lighting,2.0
['Cardinal Avenue'],residential,2,0.5369389699883877,38.3,3.424376755325003,4.326549957936687,0,low,0,0,add_lighting,42.0
['Cardin Road' 'Voigt Road'],residential,2,0.5571447813868036,12.7,1.1583760862293657,2.183801628302171,0,low,0,0,add_lighting,12.0
['Cardiff Street'],residential,3,0.5078678247577122,56.0,5.078381246133695,6.617052887628063,0,moderate,0,0,add_lighting_and_booth,82.0
['Cardeza Street'],residential,10,1.572560838604699,18.810000000000002,1.8365845045404623,2.4977696893346266,0,low,0,0,add_lighting,34.0
['Cardella Street'],residential,2,0.1472845285340054,11.899999999999999,1.134661723231265,2.044343558541262,0,low,0,0,add_lighting,2.0
['Capri Drive'],residential,10,1.0040022200911525,26.889999999999997,2.6475069438260324,3.5185676539038973,0,high,0,0,add_lighting,84.0
['Capitol Street' 'Seybert Street'],residential,2,0.26318808532810734,85.4,9.66666429202337,11.833090424340508,0,high,0,0,add_patrols,36.0
['East Mayland Street'],residential,2,0.0434624563965646,44.9,3.9992728192731306,4.931630195635995,0,moderate,0,0,add_lighting_and_booth,22.0
['East Mayfield Street'],residential,2,0.184418148986109,33.4,3.0036077217185717,3.8232568967422287,0,low,0,0,add_lighting,59.0
['East Madison Street'],residential,19,1.4941122767807702,42.857894736842105,3.532457540039155,5.198066349795485,0,moderate,0,0,add_lighting_and_booth,544.0
['East Lycoming Street'],residential,40,3.005718192578712,59.9825,5.514073037321382,7.2350795673827495,0,high,0,0,add_lighting_and_booth,974.0
['East Luray Street'],residential,2,0.31111341039871687,43.3,3.9465400710516314,4.75665219348299,0,moderate,0,0,add_lighting,38.0
['East Loudon Street'],residential,22,2.099221320362716,46.0,4.097892545366462,5.432811481981772,0,high,0,0,add_lighting_and_booth,828.0
['East Logan Street'],residential,4,0.549249325615722,29.875,2.583282278102854,3.783868359472871,0,moderate,0,0,add_lighting,198.0
['East Letterly Street'],residential,12,1.3609402683447038,50.36666666666667,4.652432048461198,5.774400142229298,0,high,0,0,add_lighting_and_booth,228.0
['East Laurel Street'],residential,7,0.47765275937303703,48.614285714285714,4.051339864106493,6.786985574863339,0,high,0,0,add_lighting,48.0
['East Keswick Road'],residential,4,0.3851502687752292,27.25,2.365884714122296,3.4510604765185557,0,low,0,0,add_lighting,74.0
['East Juniata Street'],residential,6,0.509056007391151,8.683333333333334,0.9886948212204896,1.675939788866873,0,low,0,0,add_lighting,4.0
['East Johnson Street' 'Boyer Street'],residential,1,0.3178635018247484,6.1,0.7808061545304232,1.482491844805874,0,low,0,0,add_lighting,43.0
['East Jefferson Street'],residential,2,0.0771420256025544,48.099999999999994,4.278372690478271,7.44134028806668,0,high,0,0,add_lighting,25.0
['East Huntingdon Street'],residential,28,2.054197671795598,62.875,6.17872831047936,8.432881161791794,0,severe,0,0,add_lighting_and_booth,996.0
['East Howell Street'],residential,8,0.9458139960956539,43.8375,3.77172995126468,5.151972967175717,0,moderate,0,0,add_lighting_and_booth,112.0
['East Hortter Street'],residential,15,2.520861916577995,29.233333333333334,2.7531011749876506,3.4356626429843447,0,moderate,0,0,add_lighting,234.0
['East Netherfield Road'],residential,2,0.6194386259623579,4.3,0.7601086147458178,1.139933280238095,0,low,0,0,add_lighting,12.0
['East Nedro Avenue'],residential,8,0.5535128193992428,40.6625,3.148799792359696,5.283776445754635,0,moderate,0,0,add_lighting,60.0
['East Nedro Avenue' 'Hammond Avenue'],residential,2,0.5328323095356654,40.25,3.060667966392477,5.229646692810213,0,moderate,0,0,add_lighting,36.0
['East Murdoch Road'],residential,2,0.4191776941480508,20.55,1.9916768703515275,2.5692808060952945,0,low,0,0,add_lighting,0.0
['East Moyamensing Avenue'],residential,55,2.944365738838604,44.95272727272727,3.8558607608007103,5.565439253956173,0,high,0,0,add_lighting_and_booth,467.0
['East Mount Pleasant Avenue'],residential,52,5.968356194418845,19.176923076923078,1.6641301347851116,2.7779560720781973,0,low,0,0,add_lighting,722.0
['East Moreland Avenue'],residential,6,0.7102325673198946,32.833333333333336,2.985554731952672,3.864138658315001,0,moderate,0,0,add_lighting,140.0
['East Montgomery Avenue'],residential,14,1.088647338406578,66.98571428571428,7.307804981690538,12.539382154804347,0,severe,0,0,add_lighting_and_booth,256.0
['East Monmouth Street'],residential,14,1.2765434940081004,49.221428571428575,4.870460068279257,6.830325373782459,0,severe,0,0,add_lighting,358.0
['East Monmouth Street' 'Chatham Street'],residential,1,0.1425367482290833,36.8,3.17306964703545,4.353444469339049,0,low,0,0,add_lighting,24.0
['East Mimi Circle'],residential,1,0.087466955138413,37.0,3.4151425187581177,4.102718380647075,0,low,0,0,add_lighting,6.0
['East Mermaid Lane'],residential,10,1.790974183142879,39.14,3.558227343008221,4.999786592417545,0,high,0,0,add_lighting,338.0
['East Mentor Street'],residential,5,0.6416905080336828,55.02,5.133474314042944,6.284593596908149,0,moderate,0,0,add_lighting_and_booth,180.0
['East Memorial Hall Drive'],unclassified,4,0.4254927830371396,52.05,4.761756617417979,6.514986941922528,0,high,0,0,add_lighting,124.0
['East Meade Street'],residential,2,0.3761147955772558,35.7,2.90068241845883,4.491276038733784,0,low,0,0,add_lighting,10.0
['East McPherson Street'],residential,2,0.3923557601028286,28.65,2.6960977873803333,3.2212483879394602,0,low,0,0,add_lighting,38.0
['East Pike Street'],residential,22,1.607631004942165,58.39090909090908,5.2598618482159525,7.38553109854218,0,high,0,0,add_lighting_and_booth,562.0
['East Phil Ellena Street'],residential,52,5.707790055438009,15.350000000000001,1.5687980970909954,2.2004367733386205,0,moderate,0,0,add_lighting,688.0
['East Penn Street'],residential,19,2.2938415771911753,54.50526315789473,5.216891881330818,6.580900490155213,0,high,0,0,add_lighting_and_booth,1214.0
['East Penn Square'],primary,5,0.302041441646546,69.6,7.471236471026532,10.290216733246108,0,severe,0,0,add_patrols,201.0
['East Pastorius Street'],residential,4,0.7568823568717225,31.85,2.849974613161695,3.762945331291074,0,moderate,0,0,add_lighting,65.0
['East Palmer Street'],residential,18,1.0536213812528608,72.97222222222223,7.669033544819748,12.244454486346186,0,severe,0,0,add_patrols,270.0
['East Pacific Street'],residential,13,1.0547781085455847,21.123076923076926,1.7793855435779338,3.0829223919384705,0,moderate,0,0,add_lighting,202.0
['East Pacific Street' 'Sepviva Street'],residential,2,0.3135484930103308,25.5,1.458673817246681,4.491596676817415,0,low,0,0,add_lighting,90.0
['East Pacific Street' 'East Allen Street'],residential,1,0.1690235910319226,7.8,0.8871173746679974,1.60487475787005,0,low,0,0,add_lighting,5.0
['East Oxford Street'],residential,7,0.724017967852103,71.01428571428572,8.18600446429396,11.64792069279982,0,severe,0,0,add_patrols,101.0
['East Orleans Street'],residential,6,0.7046557317156281,64.5,7.7159639383445215,14.801419459673461,0,severe,0,0,add_lighting,334.0
['East Oregon Avenue'],primary,6,2.0322702816691494,33.71666666666667,2.960069814883935,4.064600834856757,0,moderate,0,0,add_lighting,626.0
['East Ontario Street'],residential,91,6.7961680952972525,48.012087912087914,4.115074228283407,6.9896680201546975,0,severe,0,0,add_lighting,3133.0
['East Oakdale Street'],residential,10,0.808980181695526,47.709999999999994,4.502530481985067,5.461696891252681,0,high,0,0,add_lighting_and_booth,119.0
['East Norris Street'],tertiary,16,1.134253127229183,84.99375,10.427395870750246,12.981238175989647,0,severe,0,0,add_patrols,301.0
['East Nevada Street'],residential,2,0.1456867588196882,20.549999999999997,1.9293158519746973,2.6486051923617375,0,low,0,0,add_lighting,20.0
['East Sedgwick Street'],residential,40,5.34946068919448,12.877500000000001,1.3811556181680598,1.9374924855589615,0,low,0,0,add_lighting,482.0
['East School House Lane'],residential,1,0.031743057101867,58.0,4.794952151029266,7.056494109835166,0,moderate,0,0,add_lighting_and_booth,13.0
['East School House Lane' 'Kenyon Street'],residential,1,0.2142588837950737,42.2,3.652910451798724,4.805842775290715,0,moderate,0,0,add_lighting_and_booth,42.0
['East Schiller Street'],residential,25,1.936412006436062,32.148,2.7351846240136393,4.246710051865081,0,high,0,0,add_lighting,260.0
['East Sanger Street'],residential,12,1.4408386371527382,41.016666666666666,3.487759269366229,4.923107178773029,0,moderate,0,0,add_lighting_and_booth,510.0
['East Salaignac Street'],residential,4,0.5257409723375105,32.400000000000006,2.8236915572650645,3.8673263225872576,0,moderate,0,0,add_lighting,140.0
['East Russell Street'],residential,3,0.5468757604441489,31.933333333333337,2.789600152610785,3.9117119602789536,0,moderate,0,0,add_lighting,66.0
['East Rush Street'],residential,4,0.5319786228730926,51.55,5.576855087266215,6.363754688848423,0,high,0,0,add_lighting,56.0
['East Ruscomb Street'],residential,27,2.128660900134208,57.25185185185185,5.232917754268254,7.288340570279361,0,high,0,0,add_lighting_and_booth,598.0
['East Roumfort Road'],residential,2,0.3921648642521402,27.950000000000003,2.5153712616189647,3.284990126443738,0,low,0,0,add_lighting,10.0
['East Rockland Street'],residential,24,1.7483536430000928,51.47083333333333,4.887657705862468,6.179681513536216,0,severe,0,0,add_lighting_and_booth,648.0
['East Reservoir Drive'],tertiary,8,0.997429330358062,11.675,1.1310471012047691,2.031820459450274,0,low,0,0,add_lighting,82.0
['East Raymond Street'],residential,1,0.1866628217382553,40.6,3.886096594272464,4.225679018910526,0,moderate,0,0,add_lighting_and_booth,15.0
['East Queen Lane'],residential,3,0.4226860289434778,39.26666666666667,3.4305344235795467,4.551714748892332,0,moderate,0,0,add_lighting_and_booth,71.0
['East Porter Street'],residential,3,0.2010610965831225,37.699999999999996,3.361176117898967,4.723374813124529,0,moderate,0,0,add_lighting_and_booth,21.0
['East Pomona Street'],residential,2,0.5057455364833918,6.05,0.8142975894943774,1.4182217951703133,0,low,0,0,add_lighting,46.0
['East Stafford Street' 'Stokes Street'],residential,1,0.1455692546172171,19.1,1.8792674264265807,2.468837716839103,0,low,0,0,add_lighting,17.0
['East Springfield Avenue'],residential,2,0.3306389917763007,43.45,3.9752955753981833,4.679377885834533,0,moderate,0,0,add_lighting_and_booth,10.0
['East Springfield Avenue' 'Wyndmoor Street'],residential,2,0.351707815461004,21.05,1.870084319612874,2.828467179379064,0,low,0,0,add_lighting,8.0
['East Springer Street'],residential,4,0.555416554840001,41.55,3.6363118855289587,4.880985521206628,0,moderate,0,0,add_lighting,22.0
['East Spencer Avenue'],residential,2,0.1701114725012972,8.25,1.029416655923083,1.5016901437603916,0,low,0,0,add_lighting,72.0
['East Southampton Avenue'],residential,2,0.2666518882167722,67.3,6.623497238257187,7.69112593413931,0,moderate,0,0,add_lighting_and_booth,18.0
['East Somerville Avenue'],residential,6,0.38105893604627283,49.833333333333336,4.382481788147307,5.6021645838238685,0,moderate,0,0,add_lighting_and_booth,38.0
['East Somerset Street'],residential,63,4.238958028193507,62.641269841269846,6.67735706819803,9.333047007728988,0,severe,0,0,add_lighting_and_booth,5058.0
['East Slocum Street'],residential,2,0.116178496585529,33.75,3.0937244635010743,3.812746301027344,0,low,0,0,add_lighting,6.0
['East Silver Street'],residential,4,0.3999218371313173,55.175,4.755995311527808,6.391166278484759,0,moderate,0,0,add_lighting_and_booth,30.0
['East Silver Street' 'Amber Street'],residential,1,0.1622480060573899,33.3,3.061569414652832,3.752001235588119,0,low,0,0,add_lighting,12.0
['East Sheldon Street'],residential,1,0.256958397193278,9.9,1.1898245962085294,1.572298458303501,0,low,0,0,add_lighting,12.0
['East Sharpnack Street'],residential,32,3.812324319539948,18.29375,1.727210908604441,2.5781652540100057,0,moderate,0,0,add_lighting,557.0
['East Seymour Street'],residential,1,0.2800035421682783,37.9,3.259074077980399,4.453517920661257,0,low,0,0,add_lighting,50.0
['East Sergeant Street'],residential,22,1.6504588637913602,58.372727272727275,5.349647954190536,7.5454319674278905,0,severe,0,0,add_lighting_and_booth,685.0
['East Seltzer Street'],residential,9,0.9357261970170824,44.74444444444444,4.057384364309285,4.979289857430353,0,moderate,0,0,add_lighting_and_booth,56.0
['Calumet Street'],residential,10,1.1047206843134354,52.29,5.815808441080657,6.777314270507991,0,severe,0,0,add_lighting_and_booth,131.0
['Calpine Road'],residential,4,0.4027949363604875,16.15,1.5987939739022177,2.2760565299999644,0,low,0,0,add_lighting,4.0
['Calpine Road' 'Richton Road'],residential,2,0.6552754766402856,4.3,0.6952734855571396,1.2268627722331986,0,low,0,0,add_lighting,14.0
['Calera Road'],residential,16,1.772038613366845,28.71875,2.4353975757160073,3.7405576857864684,0,moderate,0,0,add_lighting,322.0
['Caledonia Street'],residential,10,1.86426629234342,14.059999999999999,1.3465438142432178,2.176547684137195,0,moderate,0,0,add_lighting,34.0
['Caesar Place'],residential,4,0.3940057842296851,5.025,0.7287540560101227,1.2454751591896598,0,low,0,0,add_lighting,14.0
['East Thelma Street'],residential,2,0.2090908286003419,40.2,3.6803257707892776,4.4075244061751215,0,moderate,0,0,add_lighting,33.0
['East Thayer Street'],residential,6,0.9362842960830234,43.96666666666667,3.7031327830421072,5.299075620704029,0,moderate,0,0,add_lighting,185.0
['East Sylvania Street'],residential,2,0.103692738113812,76.6,8.021787243396773,9.382406553854675,0,high,0,0,add_patrols,32.0
['East Susquehanna Avenue'],residential,19,1.6445888366860817,76.67894736842106,8.501604367246182,10.351319566161614,0,severe,0,0,add_patrols,266.0
['East Sunset Avenue'],residential,2,0.3221572222017704,61.1,5.669120006938218,6.905111491512859,0,moderate,0,0,add_lighting_and_booth,2.0
['East Sunset Avenue' 'Norwood Avenue'],residential,2,1.6610635883809013,17.0,1.6715900633164005,2.3440845211460917,0,low,0,0,add_lighting,16.0
['East Street'],residential,1,0.1897325595123461,29.2,2.503977838307596,3.552834283843944,0,low,0,0,add_lighting,22.0
['East Sterner Street'],residential,4,0.392856271087101,48.625,4.439546529390492,5.566072209088847,0,moderate,0,0,add_lighting_and_booth,85.0
['East Stella Street'],residential,8,0.7486390973811965,29.425,2.502563427581466,3.774378116518825,0,moderate,0,0,add_lighting,134.0
['East Stafford Street'],residential,8,1.1310740315087717,29.5625,2.4653836171603474,3.832915401756713,0,moderate,0,0,add_lighting,247.0
['East Wadsworth Avenue' 'Rodney Street'],residential,2,0.4136252126470946,21.9,2.241164942121608,2.527174800769049,0,low,0,0,add_lighting,2.0
['East Victoria Street'],residential,2,0.2491137066629714,21.65,1.8856747512853302,3.052838803064977,0,low,0,0,add_lighting,39.0
['East Vernon Road'],residential,8,0.5028284959340534,19.725,1.7424880000078602,2.8417206620715496,0,moderate,0,0,add_lighting,108.0
['East Tusculum Street'],residential,10,1.2065120961852416,64.22999999999999,6.259311876285179,9.045335669740712,0,severe,0,0,add_lighting_and_booth,427.0
['East Tulpehocken Street'],residential,45,4.148081303813479,37.50666666666667,3.367284757498742,4.765272039855294,0,high,0,0,add_lighting,1014.0
['East Tulip Street' 'Tulip Street'],residential,2,0.506471327498722,30.549999999999997,2.937657466251032,3.332131360569415,0,low,0,0,add_lighting,52.0
['East Tucker Street'],residential,7,0.48504464522692403,72.17142857142858,7.7872142035639405,9.74287500457773,0,high,0,0,add_patrols,65.0
['East Toronto Street'],residential,3,0.2767684157191988,22.03333333333333,2.130548109340253,2.785229867220251,0,low,0,0,add_lighting,60.0
['Campanile Road'],residential,4,0.1063710573389928,0.8,0.2447204277621114,0.4428232152391945,0,low,0,0,add_lighting,2.0
['Cambridge Street'],residential,42,3.9617085757098542,54.5452380952381,5.351114062607808,6.894337371214613,0,severe,0,0,add_lighting_and_booth,954.0
['Cambridge Street' 'North Bodine Street'],residential,2,0.3623263521613794,41.7,3.6423289962929153,4.717527847984046,0,moderate,0,0,add_lighting_and_booth,56.0
['Cambridge Mall'],residential,4,0.4534272629926604,41.15,3.5719474862660534,6.226979174996487,0,high,0,0,add_lighting,44.0
['Cambridge Court'],residential,3,0.169893252567104,48.900000000000006,4.1224651327352335,6.348690988216037,0,moderate,0,0,add_lighting_and_booth,9.0
